Rule1;Rule2;ALTA_OK;ALTA_KO;MEDIA_OK;MEDIA_KO;AltaTotal;AltaHitRate;MediaTotal;MediaHitRate;PrimaryUse
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayOverRateSinceRestart<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayOverRateSinceRestart<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartNotReady>=0.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayLongBreakDetected>=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayOverRateSinceRestart<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayOverRateSinceRestart<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
AwayLast10OverScore<=8.4;AwayRestartReady<=1.0;155;58;396;257;213;0.7277;653;0.606432;REDUCE_ALTA_KO
