Engine;Metric;Rule;Threshold;Penalty;Affected;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Removed_OK;Removed_KO;Removed_Total;Removed_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;SplitDate;DeltaOverallVsBaseline;DeltaTestVsBaseline;DeltaNoAUVsBaseline;ConfigId
v25;SEASON;AWAY_STRONG;1.6;14;202;353;117;470;75.1064;129;64;193;66.8394;213;74;287;74.216;140;43;183;76.5027;254;86;340;74.7059;2026-08-06;2.4066;0.7451;1.5403;v25|SEASON|AWAY_STRONG|1.60|P14
v25;SEASON;HOME_STRONG;1.6;6;202;392;146;538;72.8625;90;35;125;72.0;226;95;321;70.405;166;51;217;76.4977;290;107;397;73.0479;2026-08-06;0.1627;0.7401;-0.1177;v25|SEASON|HOME_STRONG|1.60|P6
v25;SEASON;AWAY_STRONG;1.4;6;120;426;152;578;73.7024;56;29;85;65.8824;247;97;344;71.8023;179;55;234;76.4957;308;107;415;74.2169;2026-08-06;1.0026;0.7381;1.0513;v25|SEASON|AWAY_STRONG|1.40|P6
v25;LAST5;HOME_STRONG;1.4;4;195;425;157;582;73.0241;57;24;81;70.3704;246;102;348;70.6897;179;55;234;76.4957;314;114;428;73.3645;2026-08-06;0.3243;0.7381;0.1989;v25|LAST5|HOME_STRONG|1.40|P4
v25;LAST5;HOME_STRONG;1.5;4;195;425;157;582;73.0241;57;24;81;70.3704;246;102;348;70.6897;179;55;234;76.4957;314;114;428;73.3645;2026-08-06;0.3243;0.7381;0.1989;v25|LAST5|HOME_STRONG|1.50|P4
v25;LAST5;AWAY_STRONG;1.0;3;81;463;170;633;73.1438;19;11;30;63.3333;271;111;382;70.9424;192;59;251;76.494;334;122;456;73.2456;2026-08-06;0.444;0.7364;0.08;v25|LAST5|AWAY_STRONG|1.00|P3
v25;LAST5;AWAY_STRONG;1.1;3;81;463;170;633;73.1438;19;11;30;63.3333;271;111;382;70.9424;192;59;251;76.494;334;122;456;73.2456;2026-08-06;0.444;0.7364;0.08;v25|LAST5|AWAY_STRONG|1.10|P3
v25;SEASON;AWAY_STRONG;1.1;8;36;460;170;630;73.0159;22;11;33;66.6667;268;111;379;70.7124;192;59;251;76.494;331;120;451;73.3925;2026-08-06;0.3161;0.7364;0.2269;v25|SEASON|AWAY_STRONG|1.10|P8
v25;LAST5;HOME_STRONG;1.2;3;140;453;170;623;72.7127;29;11;40;72.5;261;111;372;70.1613;192;59;251;76.494;333;124;457;72.8665;2026-08-06;0.0129;0.7364;-0.2991;v25|LAST5|HOME_STRONG|1.20|P3
v25;LAST5;HOME_STRONG;1.3;3;140;453;170;623;72.7127;29;11;40;72.5;261;111;372;70.1613;192;59;251;76.494;333;124;457;72.8665;2026-08-06;0.0129;0.7364;-0.2991;v25|LAST5|HOME_STRONG|1.30|P3
v25;SEASON;AWAY_STRONG;1.4;12;120;406;145;551;73.6842;76;36;112;67.8571;237;93;330;71.8182;169;52;221;76.4706;294;103;397;74.0554;2026-08-06;0.9844;0.713;0.8898;v25|SEASON|AWAY_STRONG|1.40|P12
v25;SEASON;BOTH_STRONG;1.6;3;50;465;169;634;73.3438;17;12;29;58.6207;270;109;379;71.2401;195;60;255;76.4706;335;120;455;73.6264;2026-08-06;0.644;0.713;0.4608;v25|SEASON|BOTH_STRONG|1.60|P3
v25;LAST5;BOTH_STRONG;1.4;3;50;468;171;639;73.2394;14;10;24;58.3333;273;111;384;71.0938;195;60;255;76.4706;339;121;460;73.6957;2026-08-06;0.5396;0.713;0.5301;v25|LAST5|BOTH_STRONG|1.40|P3
v25;LAST5;BOTH_STRONG;1.5;3;50;468;171;639;73.2394;14;10;24;58.3333;273;111;384;71.0938;195;60;255;76.4706;339;121;460;73.6957;2026-08-06;0.5396;0.713;0.5301;v25|LAST5|BOTH_STRONG|1.50|P3
v25;SEASON;BOTH_STRONG;1.5;7;30;464;171;635;73.0709;18;10;28;64.2857;269;111;380;70.7895;195;60;255;76.4706;337;122;459;73.4205;2026-08-06;0.3711;0.713;0.2549;v25|SEASON|BOTH_STRONG|1.50|P7
v25;SEASON;AWAY_STRONG;1.4;4;120;442;160;602;73.4219;40;21;61;65.5738;257;103;360;71.3889;185;57;242;76.4463;318;112;430;73.9535;2026-08-06;0.7221;0.6887;0.7879;v25|SEASON|AWAY_STRONG|1.40|P4
v25;SEASON;AWAY_STRONG;1.3;6;79;445;162;607;73.3114;37;19;56;66.0714;260;105;365;71.2329;185;57;242;76.4463;320;115;435;73.5632;2026-08-06;0.6116;0.6887;0.3976;v25|SEASON|AWAY_STRONG|1.30|P6
v25;SEASON;AWAY_STRONG;1.2;8;55;447;166;613;72.9201;35;15;50;70.0;262;109;371;70.6199;185;57;242;76.4463;323;118;441;73.2426;2026-08-06;0.2203;0.6887;0.077;v25|SEASON|AWAY_STRONG|1.20|P8
v25;SEASON;AT_LEAST_ONE_STRONG;1.0;8;65;441;168;609;72.4138;41;13;54;75.9259;256;111;367;69.7548;185;57;242;76.4463;317;117;434;73.0415;2026-08-06;-0.286;0.6887;-0.1241;v25|SEASON|AT_LEAST_ONE_STRONG|1.00|P8
v25;SEASON;AWAY_STRONG;1.4;9;120;411;147;558;73.6559;71;34;105;67.619;239;94;333;71.7718;172;53;225;76.4444;297;105;402;73.8806;2026-08-06;0.9561;0.6868;0.715;v25|SEASON|AWAY_STRONG|1.40|P9
v25;SEASON;AWAY_STRONG;1.6;9;202;365;125;490;74.4898;117;56;173;67.6301;219;80;299;73.2441;146;45;191;76.4398;262;91;353;74.221;2026-08-06;1.79;0.6822;1.0554;v25|SEASON|AWAY_STRONG|1.60|P9
v25;SEASON;AT_LEAST_ONE_STRONG;1.5;8;295;318;118;436;72.9358;164;63;227;72.2467;185;77;262;70.6107;133;41;174;76.4368;233;86;319;73.0408;2026-08-06;0.236;0.6792;-0.1248;v25|SEASON|AT_LEAST_ONE_STRONG|1.50|P8
v25;LAST5;BOTH_STRONG;1.6;3;97;451;165;616;73.2143;31;16;47;65.9574;263;107;370;71.0811;188;58;246;76.4228;327;117;444;73.6486;2026-08-06;0.5145;0.6652;0.483;v25|LAST5|BOTH_STRONG|1.60|P3
v25;SEASON;AWAY_STRONG;1.2;6;55;454;168;622;72.9904;28;13;41;68.2927;266;110;376;70.7447;188;58;246;76.4228;328;119;447;73.3781;2026-08-06;0.2906;0.6652;0.2125;v25|SEASON|AWAY_STRONG|1.20|P6
v25;LAST5;HOME_STRONG;1.4;5;195;417;154;571;73.0298;65;27;92;70.6522;242;100;342;70.7602;175;54;229;76.4192;309;112;421;73.3967;2026-08-06;0.33;0.6616;0.2311;v25|LAST5|HOME_STRONG|1.40|P5
v25;LAST5;HOME_STRONG;1.5;5;195;417;154;571;73.0298;65;27;92;70.6522;242;100;342;70.7602;175;54;229;76.4192;309;112;421;73.3967;2026-08-06;0.33;0.6616;0.2311;v25|LAST5|HOME_STRONG|1.50|P5
v25;SEASON;HOME_STRONG;1.6;7;202;382;143;525;72.7619;100;38;138;72.4638;220;93;313;70.2875;162;50;212;76.4151;284;105;389;73.0077;2026-08-06;0.0621;0.6575;-0.1579;v25|SEASON|HOME_STRONG|1.60|P7
v25;LAST5;AT_LEAST_ONE_STRONG;1.2;8;241;361;130;491;73.5234;121;51;172;70.3488;212;84;296;71.6216;149;46;195;76.4103;272;100;372;73.1183;2026-08-06;0.8236;0.6527;-0.0473;v25|LAST5|AT_LEAST_ONE_STRONG|1.20|P8
v25;LAST5;AT_LEAST_ONE_STRONG;1.3;8;241;361;130;491;73.5234;121;51;172;70.3488;212;84;296;71.6216;149;46;195;76.4103;272;100;372;73.1183;2026-08-06;0.8236;0.6527;-0.0473;v25|LAST5|AT_LEAST_ONE_STRONG|1.30|P8
v25;SEASON;AWAY_STRONG;1.3;3;79;460;169;629;73.132;22;12;34;64.7059;269;110;379;70.9763;191;59;250;76.4;330;119;449;73.4967;2026-08-06;0.4322;0.6424;0.3311;v25|SEASON|AWAY_STRONG|1.30|P3
v25;SEASON;AT_LEAST_ONE_STRONG;1.5;1;295;454;167;621;73.1079;28;14;42;66.6667;263;108;371;70.8895;191;59;250;76.4;328;120;448;73.2143;2026-08-06;0.4081;0.6424;0.0487;v25|SEASON|AT_LEAST_ONE_STRONG|1.50|P1
v25;SEASON;AWAY_STRONG;1.1;9;36;459;170;629;72.973;23;11;34;67.6471;268;111;379;70.7124;191;59;250;76.4;330;120;450;73.3333;2026-08-06;0.2732;0.6424;0.1677;v25|SEASON|AWAY_STRONG|1.10|P9
v25;SEASON;AWAY_STRONG;1.1;10;36;459;170;629;72.973;23;11;34;67.6471;268;111;379;70.7124;191;59;250;76.4;330;120;450;73.3333;2026-08-06;0.2732;0.6424;0.1677;v25|SEASON|AWAY_STRONG|1.10|P10
v25;SEASON;AWAY_STRONG;1.1;11;36;459;170;629;72.973;23;11;34;67.6471;268;111;379;70.7124;191;59;250;76.4;330;120;450;73.3333;2026-08-06;0.2732;0.6424;0.1677;v25|SEASON|AWAY_STRONG|1.10|P11
v25;LAST5;HOME_STRONG;1.4;2;195;450;167;617;72.9335;32;14;46;69.5652;259;108;367;70.5722;191;59;250;76.4;328;121;449;73.0512;2026-08-06;0.2337;0.6424;-0.1144;v25|LAST5|HOME_STRONG|1.40|P2
v25;LAST5;HOME_STRONG;1.5;2;195;450;167;617;72.9335;32;14;46;69.5652;259;108;367;70.5722;191;59;250;76.4;328;121;449;73.0512;2026-08-06;0.2337;0.6424;-0.1144;v25|LAST5|HOME_STRONG|1.50|P2
v25;SEASON;AWAY_STRONG;1.1;12;36;458;170;628;72.9299;24;11;35;68.5714;267;111;378;70.6349;191;59;250;76.4;329;120;449;73.2739;2026-08-06;0.2301;0.6424;0.1083;v25|SEASON|AWAY_STRONG|1.10|P12
v25;SEASON;AWAY_STRONG;1.1;13;36;458;170;628;72.9299;24;11;35;68.5714;267;111;378;70.6349;191;59;250;76.4;329;120;449;73.2739;2026-08-06;0.2301;0.6424;0.1083;v25|SEASON|AWAY_STRONG|1.10|P13
v25;SEASON;AWAY_STRONG;1.1;14;36;458;170;628;72.9299;24;11;35;68.5714;267;111;378;70.6349;191;59;250;76.4;329;120;449;73.2739;2026-08-06;0.2301;0.6424;0.1083;v25|SEASON|AWAY_STRONG|1.10|P14
v25;SEASON;AWAY_STRONG;1.1;15;36;458;170;628;72.9299;24;11;35;68.5714;267;111;378;70.6349;191;59;250;76.4;329;120;449;73.2739;2026-08-06;0.2301;0.6424;0.1083;v25|SEASON|AWAY_STRONG|1.10|P15
v25;SEASON;HOME_STRONG;1.1;5;50;457;175;632;72.3101;25;6;31;80.6452;266;116;382;69.6335;191;59;250;76.4;332;125;457;72.6477;2026-08-06;-0.3897;0.6424;-0.5179;v25|SEASON|HOME_STRONG|1.10|P5
v25;LAST5;BOTH_STRONG;1.2;9;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P9
v25;LAST5;BOTH_STRONG;1.2;10;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P10
v25;LAST5;BOTH_STRONG;1.2;11;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P11
v25;LAST5;BOTH_STRONG;1.2;12;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P12
v25;LAST5;BOTH_STRONG;1.2;13;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P13
v25;LAST5;BOTH_STRONG;1.3;9;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P9
v25;LAST5;BOTH_STRONG;1.3;10;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P10
v25;LAST5;BOTH_STRONG;1.3;11;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P11
v25;LAST5;BOTH_STRONG;1.3;12;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P12
v25;LAST5;BOTH_STRONG;1.3;13;27;465;172;637;72.9984;17;9;26;65.3846;271;112;383;70.7572;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2986;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P13
v25;LAST5;BOTH_STRONG;1.2;14;27;464;172;636;72.956;18;9;27;66.6667;270;112;382;70.6806;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2562;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P14
v25;LAST5;BOTH_STRONG;1.2;15;27;464;172;636;72.956;18;9;27;66.6667;270;112;382;70.6806;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2562;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.20|P15
v25;LAST5;BOTH_STRONG;1.3;14;27;464;172;636;72.956;18;9;27;66.6667;270;112;382;70.6806;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2562;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P14
v25;LAST5;BOTH_STRONG;1.3;15;27;464;172;636;72.956;18;9;27;66.6667;270;112;382;70.6806;194;60;254;76.378;340;125;465;73.1183;2026-08-06;0.2562;0.6204;-0.0473;v25|LAST5|BOTH_STRONG|1.30|P15
v25;SEASON;AWAY_STRONG;1.2;2;55;468;174;642;72.8972;14;7;21;66.6667;274;114;388;70.6186;194;60;254;76.378;336;123;459;73.2026;2026-08-06;0.1974;0.6204;0.037;v25|SEASON|AWAY_STRONG|1.20|P2
v25;LAST5;AT_LEAST_ONE_STRONG;1.0;1;155;468;174;642;72.8972;14;7;21;66.6667;274;114;388;70.6186;194;60;254;76.378;339;126;465;72.9032;2026-08-06;0.1974;0.6204;-0.2624;v25|LAST5|AT_LEAST_ONE_STRONG|1.00|P1
v25;LAST5;AT_LEAST_ONE_STRONG;1.1;1;155;468;174;642;72.8972;14;7;21;66.6667;274;114;388;70.6186;194;60;254;76.378;339;126;465;72.9032;2026-08-06;0.1974;0.6204;-0.2624;v25|LAST5|AT_LEAST_ONE_STRONG|1.10|P1
v25;SEASON;HOME_STRONG;1.0;5;37;465;176;641;72.5429;17;5;22;77.2727;271;116;387;70.0258;194;60;254;76.378;336;125;461;72.885;2026-08-06;-0.1569;0.6204;-0.2806;v25|SEASON|HOME_STRONG|1.00|P5
v25;SEASON;AWAY_STRONG;1.6;15;202;350;116;466;75.1073;132;65;197;67.0051;211;73;284;74.2958;139;43;182;76.3736;251;86;337;74.4807;2026-08-06;2.4075;0.616;1.3151;v25|SEASON|AWAY_STRONG|1.60|P15
v25;SEASON;AWAY_STRONG;1.3;8;79;437;159;596;73.3221;45;22;67;67.1642;256;103;359;71.3092;181;56;237;76.3713;314;114;428;73.3645;2026-08-06;0.6223;0.6137;0.1989;v25|SEASON|AWAY_STRONG|1.30|P8
v25;LAST5;AT_LEAST_ONE_STRONG;0.8;2;88;472;175;647;72.9521;10;6;16;62.5;275;114;389;70.6941;197;61;258;76.3566;343;126;469;73.1343;2026-08-06;0.2523;0.599;-0.0313;v25|LAST5|AT_LEAST_ONE_STRONG|0.80|P2
v25;SEASON;AWAY_STRONG;1.1;3;36;471;175;646;72.9102;11;6;17;64.7059;274;114;388;70.6186;197;61;258;76.3566;339;123;462;73.3766;2026-08-06;0.2104;0.599;0.211;v25|SEASON|AWAY_STRONG|1.10|P3
v25;SEASON;AWAY_STRONG;1.1;4;36;470;175;645;72.8682;12;6;18;66.6667;273;114;387;70.5426;197;61;258;76.3566;338;123;461;73.3189;2026-08-06;0.1684;0.599;0.1533;v25|SEASON|AWAY_STRONG|1.10|P4
v25;LAST5;AWAY_STRONG;0.8;2;43;475;177;652;72.8528;7;4;11;63.6364;278;116;394;70.5584;197;61;258;76.3566;345;126;471;73.2484;2026-08-06;0.153;0.599;0.0828;v25|LAST5|AWAY_STRONG|0.80|P2
v25;SEASON;AWAY_STRONG;1.2;9;55;446;166;612;72.8758;36;15;51;70.5882;262;109;371;70.6199;184;57;241;76.3485;322;118;440;73.1818;2026-08-06;0.176;0.5909;0.0162;v25|SEASON|AWAY_STRONG|1.20|P9
v25;SEASON;AWAY_STRONG;1.2;10;55;446;166;612;72.8758;36;15;51;70.5882;262;109;371;70.6199;184;57;241;76.3485;322;118;440;73.1818;2026-08-06;0.176;0.5909;0.0162;v25|SEASON|AWAY_STRONG|1.20|P10
v25;SEASON;AWAY_STRONG;1.2;11;55;446;166;612;72.8758;36;15;51;70.5882;262;109;371;70.6199;184;57;241;76.3485;322;118;440;73.1818;2026-08-06;0.176;0.5909;0.0162;v25|SEASON|AWAY_STRONG|1.20|P11
v25;SEASON;AT_LEAST_ONE_STRONG;1.0;9;65;440;168;608;72.3684;42;13;55;76.3636;256;111;367;69.7548;184;57;241;76.3485;316;117;433;72.9792;2026-08-06;-0.3314;0.5909;-0.1864;v25|SEASON|AT_LEAST_ONE_STRONG|1.00|P9
v25;SEASON;HOME_STRONG;1.6;14;202;343;133;476;72.0588;139;48;187;74.3316;201;89;290;69.3103;142;44;186;76.3441;254;99;353;71.9547;2026-08-06;-0.641;0.5865;-1.2109;v25|SEASON|HOME_STRONG|1.60|P14
v25;SEASON;AWAY_STRONG;1.4;10;120;409;146;555;73.6937;73;35;108;67.5926;238;93;331;71.9033;171;53;224;76.3393;296;104;400;74.0;2026-08-06;0.9939;0.5817;0.8344;v25|SEASON|AWAY_STRONG|1.40|P10
v25;LAST5;AT_LEAST_ONE_STRONG;0.8;15;88;422;154;576;73.2639;60;27;87;68.9655;251;101;352;71.3068;171;53;224;76.3393;311;114;425;73.1765;2026-08-06;0.5641;0.5817;0.0109;v25|LAST5|AT_LEAST_ONE_STRONG|0.80|P15
v25;SEASON;AWAY_STRONG;1.0;2;28;476;178;654;72.7829;6;3;9;66.6667;276;116;392;70.4082;200;62;262;76.3359;344;125;469;73.3475;2026-08-06;0.0831;0.5783;0.1819;v25|SEASON|AWAY_STRONG|1.00|P2
v25;LAST5;AT_LEAST_ONE_STRONG;0.8;5;88;451;167;618;72.9773;31;14;45;68.8889;264;109;373;70.7775;187;58;245;76.3265;331;122;453;73.0684;2026-08-06;0.2775;0.5689;-0.0972;v25|LAST5|AT_LEAST_ONE_STRONG|0.80|P5
v25;SEASON;HOME_STRONG;1.6;2;202;440;165;605;72.7273;42;16;58;72.4138;253;107;360;70.2778;187;58;245;76.3265;321;121;442;72.6244;2026-08-06;0.0275;0.5689;-0.5412;v25|SEASON|HOME_STRONG|1.60|P2
v25;SEASON;AT_LEAST_ONE_STRONG;1.3;15;168;362;134;496;72.9839;120;47;167;71.8563;217;89;306;70.915;145;45;190;76.3158;259;98;357;72.549;2026-08-06;0.2841;0.5582;-0.6166;v25|SEASON|AT_LEAST_ONE_STRONG|1.30|P15
v25;SEASON;AT_LEAST_ONE_STRONG;1.3;4;168;421;157;578;72.8374;61;24;85;71.7647;247;103;350;70.5714;174;54;228;76.3158;304;112;416;73.0769;2026-08-06;0.1376;0.5582;-0.0887;v25|SEASON|AT_LEAST_ONE_STRONG|1.30|P4
v25;SEASON;HOME_STRONG;1.6;4;202;410;153;563;72.8242;72;28;100;72.0;236;99;335;70.4478;174;54;228;76.3158;302;112;414;72.9469;2026-08-06;0.1244;0.5582;-0.2187;v25|SEASON|HOME_STRONG|1.60|P4
v25;SEASON;AWAY_STRONG;1.3;4;79;458;169;627;73.0463;24;12;36;66.6667;268;110;378;70.8995;190;59;249;76.3052;329;119;448;73.4375;2026-08-06;0.3465;0.5476;0.2719;v25|SEASON|AWAY_STRONG|1.30|P4
v25;SEASON;AWAY_STRONG;1.2;5;55;460;170;630;73.0159;22;11;33;66.6667;270;111;381;70.8661;190;59;249;76.3052;332;120;452;73.4513;2026-08-06;0.3161;0.5476;0.2857;v25|SEASON|AWAY_STRONG|1.20|P5
v25;LAST5;HOME_STRONG;1.2;14;140;390;145;535;72.8972;92;36;128;71.875;229;95;324;70.679;161;50;211;76.3033;291;108;399;72.9323;2026-08-06;0.1974;0.5457;-0.2333;v25|LAST5|HOME_STRONG|1.20|P14
v25;LAST5;HOME_STRONG;1.3;14;140;390;145;535;72.8972;92;36;128;71.875;229;95;324;70.679;161;50;211;76.3033;291;108;399;72.9323;2026-08-06;0.1974;0.5457;-0.2333;v25|LAST5|HOME_STRONG|1.30|P14
v25;SEASON;AT_LEAST_ONE_STRONG;1.3;13;168;367;137;504;72.8175;115;44;159;72.327;219;91;310;70.6452;148;46;194;76.2887;264;100;364;72.5275;2026-08-06;0.1177;0.5311;-0.6381;v25|SEASON|AT_LEAST_ONE_STRONG|1.30|P13
v25;SEASON;HOME_STRONG;1.6;10;202;359;138;497;72.2334;123;43;166;74.0964;211;92;303;69.637;148;46;194;76.2887;266;101;367;72.4796;2026-08-06;-0.4664;0.5311;-0.686;v25|SEASON|HOME_STRONG|1.60|P10
v25;SEASON;BOTH_STRONG;1.5;8;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P8
v25;SEASON;BOTH_STRONG;1.5;9;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P9
v25;SEASON;BOTH_STRONG;1.5;10;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P10
v25;SEASON;BOTH_STRONG;1.5;11;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P11
v25;SEASON;BOTH_STRONG;1.5;12;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P12
v25;SEASON;BOTH_STRONG;1.5;13;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P13
v25;SEASON;BOTH_STRONG;1.5;14;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P14
v25;SEASON;BOTH_STRONG;1.5;15;30;462;171;633;72.9858;20;10;30;66.6667;269;111;380;70.7895;193;60;253;76.2846;335;122;457;73.3042;2026-08-06;0.286;0.527;0.1386;v25|SEASON|BOTH_STRONG|1.50|P15
v25;SEASON;HOME_STRONG;1.6;1;202;461;171;632;72.943;21;10;31;67.7419;268;111;379;70.7124;193;60;253;76.2846;335;123;458;73.1441;2026-08-06;0.2432;0.527;-0.0215;v25|SEASON|HOME_STRONG|1.60|P1
v25;SEASON;HOME_STRONG;1.2;3;71;462;173;635;72.7559;20;8;28;71.4286;269;113;382;70.4188;193;60;253;76.2846;337;123;460;73.2609;2026-08-06;0.0561;0.527;0.0953;v25|SEASON|HOME_STRONG|1.20|P3
v25;SEASON;HOME_STRONG;1.1;4;50;461;176;637;72.3705;21;5;26;80.7692;268;116;384;69.7917;193;60;253;76.2846;336;126;462;72.7273;2026-08-06;-0.3293;0.527;-0.4383;v25|SEASON|HOME_STRONG|1.10|P4
v25;SEASON;HOME_STRONG;1.2;13;71;432;166;598;72.2408;50;15;65;76.9231;252;110;362;69.6133;180;56;236;76.2712;315;119;434;72.5806;2026-08-06;-0.459;0.5136;-0.585;v25|SEASON|HOME_STRONG|1.20|P13
v25;SEASON;HOME_STRONG;1.2;14;71;430;166;596;72.1477;52;15;67;77.6119;250;110;360;69.4444;180;56;236;76.2712;313;119;432;72.4537;2026-08-06;-0.5521;0.5136;-0.7119;v25|SEASON|HOME_STRONG|1.20|P14
v25;LAST5;AWAY_STRONG;0.8;4;43;474;176;650;72.9231;8;5;13;61.5385;278;115;393;70.7379;196;61;257;76.2646;344;126;470;73.1915;2026-08-06;0.2233;0.507;0.0259;v25|LAST5|AWAY_STRONG|0.80|P4
v25;SEASON;BOTH_STRONG;1.5;3;30;471;175;646;72.9102;11;6;17;64.7059;275;114;389;70.6941;196;61;257;76.2646;341;124;465;73.3333;2026-08-06;0.2104;0.507;0.1677;v25|SEASON|BOTH_STRONG|1.50|P3
v25;SEASON;AWAY_STRONG;1.0;6;28;467;174;641;72.8549;15;7;22;68.1818;271;113;384;70.5729;196;61;257;76.2646;338;121;459;73.6383;2026-08-06;0.1551;0.507;0.4727;v25|SEASON|AWAY_STRONG|1.00|P6
v25;LAST5;AWAY_STRONG;0.8;3;43;474;177;651;72.8111;8;4;12;66.6667;278;116;394;70.5584;196;61;257;76.2646;344;126;470;73.1915;2026-08-06;0.1113;0.507;0.0259;v25|LAST5|AWAY_STRONG|0.80|P3
v25;SEASON;HOME_STRONG;1.0;4;37;469;177;646;72.6006;13;4;17;76.4706;273;116;389;70.1799;196;61;257;76.2646;340;126;466;72.9614;2026-08-06;-0.0992;0.507;-0.2042;v25|SEASON|HOME_STRONG|1.00|P4
v25;LAST5;HOME_STRONG;1.2;5;140;435;162;597;72.8643;47;19;66;71.2121;252;105;357;70.5882;183;57;240;76.25;322;119;441;73.0159;2026-08-06;0.1645;0.4924;-0.1497;v25|LAST5|HOME_STRONG|1.20|P5
v25;LAST5;HOME_STRONG;1.3;5;140;435;162;597;72.8643;47;19;66;71.2121;252;105;357;70.5882;183;57;240;76.25;322;119;441;73.0159;2026-08-06;0.1645;0.4924;-0.1497;v25|LAST5|HOME_STRONG|1.30|P5
v25;SEASON;AT_LEAST_ONE_STRONG;1.0;11;65;439;167;606;72.4422;43;14;57;75.4386;256;110;366;69.9454;183;57;240;76.25;316;116;432;73.1481;2026-08-06;-0.2576;0.4924;-0.0175;v25|SEASON|AT_LEAST_ONE_STRONG|1.00|P11
v25;SEASON;AT_LEAST_ONE_STRONG;1.0;12;65;438;167;605;72.3967;44;14;58;75.8621;255;110;365;69.863;183;57;240;76.25;315;116;431;73.0858;2026-08-06;-0.3031;0.4924;-0.0798;v25|SEASON|AT_LEAST_ONE_STRONG|1.00|P12
