ConfigId;Type;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Overall_SampleClass;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;Test_SampleClass;TrainTestDelta;W_RankingGap;W_HomeAttack;W_AwayAttack;W_HomeDefenseWeakness;W_AwayDefenseWeakness;W_HomeLast10Over;W_AwayLast10Over;W_HomeVenueOver;W_AwayVenueOver;W_BTTSProfile
LOC_2614;LOCAL;463;189;652;71.0123;100+;336;132;468;71.7949;256;123;379;67.5462;207;66;273;75.8242;100+;8.278;7.709989;5.216393;19.457764;10.028853;6.65038;10.867976;10.009527;10.98458;7.771591;17.302947
LOC_2649;LOCAL;463;189;652;71.0123;100+;328;131;459;71.4597;255;122;377;67.6393;208;67;275;75.6364;100+;7.9971;9.66323;9.531945;15.733916;9.483527;12.144594;10.218192;5.873591;4.796495;12.94827;15.60624
LOC_2667;LOCAL;463;189;652;71.0123;100+;330;128;458;72.0524;256;122;378;67.7249;207;67;274;75.5474;100+;7.8225;6.725448;10.118792;8.72214;12.399391;8.520957;12.22108;5.681657;14.499584;9.264816;17.846135
LOC_0135;LOCAL;534;218;752;71.0106;100+;376;143;519;72.447;299;139;438;68.2648;235;79;314;74.8408;100+;6.576;6.4457;17.085439;16.249636;8.624097;8.906525;9.95318;9.870653;10.153888;11.895573;6.815309
LOC_0599;LOCAL;534;218;752;71.0106;100+;377;145;522;72.2222;298;141;439;67.8815;236;77;313;75.3994;100+;7.5179;5.293082;14.59494;13.247814;11.622832;7.217313;7.626786;17.269067;10.970483;8.211606;9.946077
LOC_1838;LOCAL;534;218;752;71.0106;100+;376;140;516;72.8682;297;142;439;67.6538;237;76;313;75.7188;100+;8.065;4.411033;15.43427;11.185491;7.999559;8.414601;13.143676;14.746705;8.575914;13.412222;8.676528
LOC_2785;LOCAL;534;218;752;71.0106;100+;380;145;525;72.381;296;138;434;68.2028;238;80;318;74.8428;100+;6.64;4.497407;12.947548;14.102423;11.449828;5.425852;15.128718;12.147199;9.970196;12.850196;7.480633
GLOB_0549;GLOBAL;534;218;752;71.0106;100+;380;148;528;71.9697;298;141;439;67.8815;236;77;313;75.3994;100+;7.5179;6.957879;14.045159;10.665069;11.283211;11.986251;13.245307;20.450956;9.151038;2.276275;5.938854
GLOB_0886;GLOBAL;485;198;683;71.0102;100+;339;127;466;72.7468;269;128;397;67.7582;216;70;286;75.5245;100+;7.7663;5.541869;11.978738;13.376235;2.529281;9.366452;15.444655;10.964414;14.780085;11.507524;10.510747
LOC_0579;LOCAL;507;207;714;71.0084;100+;359;138;497;72.2334;280;136;416;67.3077;227;71;298;76.1745;100+;8.8668;5.62917;15.714366;7.40924;8.343199;7.640495;16.831813;17.957004;7.393161;8.775923;10.305629
LOC_1555;LOCAL;507;207;714;71.0084;100+;355;136;491;72.3014;280;135;415;67.4699;227;72;299;75.9197;100+;8.4498;6.167621;12.345471;14.186021;8.214028;9.212411;10.451856;12.50694;10.6621;10.827289;11.426263
LOC_1794;LOCAL;507;207;714;71.0084;100+;360;136;496;72.5806;281;136;417;67.3861;226;71;297;76.0943;100+;8.7082;8.348497;14.230135;18.396633;5.518312;5.311062;13.507126;13.911229;9.131633;13.063721;4.581651
LOC_2776;LOCAL;507;207;714;71.0084;100+;359;139;498;72.0884;278;133;411;67.6399;229;74;303;75.5776;100+;7.9377;5.837473;10.281092;18.028842;8.429652;10.332046;7.875718;10.438118;12.040062;7.875574;14.861423
LOC_2881;LOCAL;507;207;714;71.0084;100+;354;139;493;71.8053;281;138;419;67.0644;226;69;295;76.6102;100+;9.5458;4.718478;9.544289;13.511026;6.663615;13.32995;11.327104;8.655645;11.187038;11.774666;15.288189
GLOB_1840;GLOBAL;507;207;714;71.0084;100+;362;143;505;71.6832;281;133;414;67.8744;226;74;300;75.3333;100+;7.4589;11.23673;17.202808;19.985676;9.429276;5.076266;21.825;9.358943;3.742496;3.727677;4.415128
LOC_0195;LOCAL;529;216;745;71.0067;100+;378;146;524;72.1374;296;140;436;67.8899;233;76;309;75.4045;100+;7.5146;4.404473;9.722786;14.594709;8.940827;10.19307;15.615037;13.718494;11.584353;5.879436;11.346816
LOC_0986;LOCAL;529;216;745;71.0067;100+;373;142;515;72.4272;294;139;433;67.8984;235;77;312;75.3205;100+;7.4221;6.25932;17.608866;15.127193;10.955698;5.233411;5.964627;13.545963;11.357055;13.002554;6.945313
LOC_1242;LOCAL;529;216;745;71.0067;100+;370;140;510;72.549;295;142;437;67.5057;234;74;308;75.974;100+;8.4683;5.382299;15.966294;10.100629;8.708877;10.289135;9.561729;15.898579;9.626445;9.444999;11.021013
LOC_1264;LOCAL;529;216;745;71.0067;100+;373;142;515;72.4272;296;142;438;67.5799;233;74;307;75.8958;100+;8.3159;4.901998;13.112535;12.984865;7.571711;11.513086;9.773857;14.201362;11.051676;8.444276;12.444634
LOC_1586;LOCAL;529;216;745;71.0067;100+;375;145;520;72.1154;297;142;439;67.6538;232;74;306;75.817;100+;8.1632;5.908153;12.910669;16.293972;7.617097;10.907397;15.533478;10.91747;7.706531;7.1101;11.095131
LOC_1927;LOCAL;529;216;745;71.0067;100+;373;145;518;72.0077;298;144;442;67.4208;231;72;303;76.2376;100+;8.8168;5.547518;13.892531;13.006052;11.493183;11.00215;11.842969;9.09062;10.098841;7.375766;12.650371
LOC_2241;LOCAL;529;216;745;71.0067;100+;372;144;516;72.093;292;139;431;67.7494;237;77;314;75.4777;100+;7.7283;7.123468;14.013179;17.905688;10.360725;10.749461;7.826678;11.636882;10.528687;7.421076;8.434156
GLOB_1007;GLOBAL;529;216;745;71.0067;100+;371;142;513;72.3197;297;137;434;68.4332;232;79;311;74.5981;100+;6.1649;6.12112;17.459006;18.154717;8.792801;7.733721;6.096231;5.974989;23.534116;6.003394;6.129904
GLOB_0758;GLOBAL;360;147;507;71.0059;100+;256;100;356;71.9101;202;97;299;67.5585;158;50;208;75.9615;100+;8.403;18.257892;1.237479;12.201605;2.655833;12.484316;30.843447;12.511498;7.32129;7.015896;1.470744
LOC_2063;LOCAL;480;196;676;71.0059;100+;345;135;480;71.875;268;130;398;67.3367;212;66;278;76.259;100+;8.9223;5.888876;15.661837;10.227134;8.594301;6.719012;15.640134;8.83679;7.994981;5.249044;21.187889
GLOB_0200;GLOBAL;311;127;438;71.0046;100+;230;87;317;72.5552;174;87;261;66.6667;137;40;177;77.4011;100+;10.7344;24.956276;16.961695;4.742319;10.556284;5.366073;15.043251;15.516456;6.849622;1.142073;4.86595
LOC_0337;LOCAL;502;205;707;71.0042;100+;356;140;496;71.7742;282;134;416;67.7885;220;71;291;75.6014;100+;7.8129;5.926292;10.465177;10.842728;10.441429;10.988492;14.014279;9.631257;5.390869;15.291512;13.007965
LOC_0500;LOCAL;502;205;707;71.0042;100+;352;137;489;71.9836;283;130;413;68.523;219;75;294;74.4898;100+;5.9668;6.502957;9.007064;13.763228;9.153268;11.723976;11.412046;9.634256;13.276764;11.518864;10.007578
LOC_0561;LOCAL;502;205;707;71.0042;100+;356;138;494;72.0648;284;131;415;68.4337;218;74;292;74.6575;100+;6.2238;6.255231;14.482653;11.457845;6.896118;10.354747;14.987184;11.339624;9.51645;6.126984;14.583163
LOC_2020;LOCAL;502;205;707;71.0042;100+;358;141;499;71.7435;280;136;416;67.3077;222;69;291;76.2887;100+;8.981;7.170854;13.072513;12.55186;10.401867;7.714455;13.328341;13.172874;8.843991;9.927177;9.816068
LOC_2478;LOCAL;502;205;707;71.0042;100+;350;135;485;72.1649;282;136;418;67.4641;220;69;289;76.1246;100+;8.6605;5.146717;15.18583;10.870608;6.244241;10.931942;12.190958;8.850908;10.09927;9.274493;17.205034
GLOB_1040;GLOBAL;502;205;707;71.0042;100+;364;132;496;73.3871;284;129;413;68.7651;218;76;294;74.1497;100+;5.3846;2.247962;5.67986;5.42509;4.149475;23.232324;22.794566;4.871158;5.401984;5.987642;26.209938
LOC_1531;LOCAL;453;185;638;71.0031;100+;326;118;444;73.4234;252;122;374;67.3797;201;63;264;76.1364;100+;8.7567;7.165567;7.196331;12.06872;3.970147;7.696333;13.503369;17.964606;15.651032;7.126323;13.657571
GLOB_1294;GLOBAL;453;185;638;71.0031;100+;320;123;443;72.2348;252;121;373;67.5603;201;64;265;75.8491;100+;8.2888;12.341876;13.138688;17.470608;3.698508;6.341746;20.069972;12.309495;5.387644;10.079377;5.162085
LOC_0122;LOCAL;524;214;738;71.0027;100+;366;141;507;72.1893;290;141;431;67.2854;234;73;307;76.2215;100+;8.9361;5.125036;14.064449;14.201576;8.406966;11.202746;7.599939;10.159306;11.575787;10.489172;13.175023
LOC_0497;LOCAL;524;214;738;71.0027;100+;362;139;501;72.2555;291;138;429;67.8322;233;76;309;75.4045;100+;7.5723;5.478615;15.735005;10.879454;7.826776;13.161017;12.071198;8.83307;12.617119;10.444072;8.953674
LOC_1225;LOCAL;524;214;738;71.0027;100+;371;139;510;72.7451;292;138;430;67.907;232;76;308;75.3247;100+;7.4177;5.117503;16.006664;12.913934;8.332738;8.052363;12.176949;9.968905;9.496763;10.751023;13.183158
LOC_1442;LOCAL;524;214;738;71.0027;100+;363;142;505;71.8812;295;141;436;67.6606;229;73;302;75.8278;100+;8.1672;7.162987;15.863805;11.632736;10.709675;12.824725;11.383995;9.221963;10.770898;7.852095;8.577121
LOC_1806;LOCAL;524;214;738;71.0027;100+;375;144;519;72.2543;289;139;428;67.5234;235;75;310;75.8065;100+;8.2831;5.15495;12.944995;17.353193;6.348286;7.874352;14.154488;12.220811;9.084574;7.343145;13.521205
LOC_2389;LOCAL;524;214;738;71.0027;100+;370;138;508;72.8346;298;136;434;68.6636;226;78;304;74.3421;100+;5.6785;5.080207;17.231539;14.192015;4.597105;7.71303;16.981981;8.637373;8.741954;8.255586;14.569209
LOC_0495;LOCAL;497;203;700;71.0;100+;350;139;489;71.5746;274;130;404;67.8218;223;73;296;75.3378;100+;7.516;7.812102;8.672413;17.383287;10.161274;11.527967;11.664655;8.034421;7.368431;13.918203;9.457247
LOC_1098;LOCAL;497;203;700;71.0;100+;354;138;492;71.9512;272;131;403;67.4938;225;72;297;75.7576;100+;8.2638;6.299414;14.492452;14.025206;8.538136;3.133196;12.531461;14.788311;9.935221;8.990779;13.265824
LOC_1202;LOCAL;497;203;700;71.0;100+;341;134;475;71.7895;278;134;412;67.4757;219;69;288;76.0417;100+;8.566;5.597305;12.302359;11.690658;7.939944;12.900612;5.337264;4.339105;16.280339;14.679551;14.932863
LOC_1311;LOCAL;497;203;700;71.0;100+;348;134;482;72.1992;281;131;412;68.2039;216;72;288;75.0;100+;6.7961;5.678747;14.154177;8.996286;6.858999;8.635685;14.77874;14.71082;11.43943;7.606261;13.140855
LOC_1557;LOCAL;497;203;700;71.0;100+;354;139;493;71.8053;277;136;413;67.0702;220;67;287;76.6551;100+;9.5849;6.18647;9.024043;11.989282;9.756251;11.081522;13.089684;13.635194;11.00623;7.355403;12.87592
LOC_1915;LOCAL;497;203;700;71.0;100+;349;136;485;71.9588;279;133;412;67.7184;218;70;288;75.6944;100+;7.976;5.253326;14.168777;7.863483;7.009865;10.384632;13.575063;13.669479;9.364901;11.169618;13.540855
LOC_2564;LOCAL;497;203;700;71.0;100+;355;135;490;72.449;280;133;413;67.7966;217;70;287;75.6098;100+;7.8132;7.124958;12.660765;12.954673;6.425274;11.41776;14.295911;16.417273;12.246478;2.775984;9.680924
GLOB_0130;GLOBAL;497;203;700;71.0;100+;355;133;488;72.7459;277;132;409;67.7262;220;71;291;75.6014;100+;7.8752;2.978884;10.703689;6.2668;12.01564;5.418406;9.063927;11.891331;16.262752;15.947332;15.451238
LOC_1153;LOCAL;519;212;731;70.9986;100+;359;138;497;72.2334;293;138;431;67.9814;226;74;300;75.3333;100+;7.3519;5.312554;15.695347;10.445943;6.873288;11.862429;13.154986;11.858377;11.235461;9.431887;10.129728
LOC_2421;LOCAL;519;212;731;70.9986;100+;367;140;507;72.3866;289;137;426;67.8404;230;75;305;75.4098;100+;7.5694;6.004014;16.323292;16.842737;3.875255;7.685753;9.295729;14.517279;11.313658;7.952489;12.189794
LOC_2545;LOCAL;519;212;731;70.9986;100+;366;138;504;72.619;291;136;427;68.1499;228;76;304;75.0;100+;6.8501;5.824797;16.685287;13.238635;7.30845;7.172045;13.403752;11.11991;9.372204;10.09808;11.776841
LOC_2612;LOCAL;519;212;731;70.9986;100+;366;142;508;72.0472;290;140;430;67.4419;229;72;301;76.0797;100+;8.6378;5.569955;10.248026;14.646909;6.597625;12.456225;13.926694;10.760662;10.241256;9.815033;11.737615
GLOB_1769;GLOBAL;448;183;631;70.9984;100+;321;122;443;72.4605;262;121;383;68.4073;186;62;248;75.0;100+;6.5927;19.639598;33.096146;10.300554;1.20122;15.672847;8.551367;3.240295;4.774136;3.979735;5.544101
LOC_1162;LOCAL;541;221;762;70.9974;100+;382;146;528;72.3485;304;143;447;68.0089;237;78;315;75.2381;100+;7.2292;4.266877;13.552035;17.278771;7.158479;9.558797;9.301685;12.668912;11.11734;8.043613;13.053491
LOC_1833;LOCAL;470;192;662;70.997;100+;336;132;468;71.7949;261;128;389;67.0951;209;64;273;76.5568;100+;9.4617;7.01196;11.341815;11.528817;6.369699;8.137352;17.535408;11.641773;7.429988;10.360355;14.642833
LOC_1169;LOCAL;492;201;693;70.9957;100+;350;134;484;72.314;278;130;408;68.1373;214;71;285;75.0877;100+;6.9504;6.113264;13.546587;10.106182;8.153861;8.137957;13.140798;15.163615;9.454772;6.963207;15.219758
LOC_1179;LOCAL;492;201;693;70.9957;100+;349;137;486;71.8107;276;131;407;67.8133;216;70;286;75.5245;100+;7.7112;6.439967;13.111443;12.95944;8.151434;6.251628;13.265009;14.654698;9.184303;7.408327;14.573751
LOC_1206;LOCAL;492;201;693;70.9957;100+;345;132;477;72.327;276;131;407;67.8133;216;70;286;75.5245;100+;7.7112;6.758021;13.068694;14.342219;4.717765;10.979637;10.384556;12.865875;13.233036;6.78654;12.863657
LOC_1436;LOCAL;492;201;693;70.9957;100+;349;136;485;71.9588;274;130;404;67.8218;218;71;289;75.4325;100+;7.6107;4.961595;9.451638;10.725328;6.195127;12.373736;18.474049;9.898432;10.165535;9.631161;14.123398
LOC_2322;LOCAL;492;201;693;70.9957;100+;351;134;485;72.3711;274;129;403;67.9901;218;72;290;75.1724;100+;7.1823;5.359482;10.49182;10.880463;10.117442;7.820064;16.608118;7.782594;15.055126;9.725903;12.158987
GLOB_0492;GLOBAL;492;201;693;70.9957;100+;353;136;489;72.1881;276;137;413;66.8281;216;64;280;77.1429;100+;10.3148;11.898606;21.499171;11.767007;12.31176;6.887025;19.148338;6.498119;3.623894;2.717443;9.648637
LOC_0644;LOCAL;514;210;724;70.9945;100+;362;138;500;72.4;286;136;422;67.7725;228;74;302;75.4967;100+;7.7242;4.656154;12.876275;11.569558;9.582378;8.467112;12.561544;8.428482;13.947833;12.057188;11.853478
LOC_0774;LOCAL;514;210;724;70.9945;100+;363;138;501;72.4551;288;138;426;67.6056;226;72;298;75.8389;100+;8.2333;5.665661;13.526884;12.900246;5.669817;9.458087;11.342373;16.628236;9.314837;6.93223;14.561629
LOC_2265;LOCAL;514;210;724;70.9945;100+;369;142;511;72.2114;281;137;418;67.2249;233;73;306;76.1438;100+;8.9189;5.966185;11.562787;17.188344;8.200309;8.700475;10.908041;13.644627;8.706199;7.528727;13.594305
LOC_2671;LOCAL;514;210;724;70.9945;100+;363;141;504;72.0238;289;139;428;67.5234;225;71;296;76.0135;100+;8.4901;6.143568;13.945188;11.920433;8.261776;10.49177;11.410859;14.069363;8.8917;7.994448;12.870895
LOC_2681;LOCAL;514;210;724;70.9945;100+;357;133;490;72.8571;288;136;424;67.9245;226;74;300;75.3333;100+;7.4088;5.071794;15.82732;11.240949;6.210683;8.415545;8.912862;13.117936;11.318959;14.254359;11.629593
LOC_1300;LOCAL;536;219;755;70.9934;100+;382;144;526;72.6236;300;141;441;68.0272;236;78;314;75.1592;100+;7.132;4.893355;15.014047;15.667233;6.350255;7.40168;17.408998;11.102667;8.375317;9.909675;9.876772
LOC_0076;LOCAL;487;199;686;70.9913;100+;346;137;483;71.6356;272;128;400;68.0;215;71;286;75.1748;100+;7.1748;6.273746;11.820404;10.778485;11.204816;6.145092;10.100526;15.228802;5.388614;14.416771;14.642743
LOC_2270;LOCAL;487;199;686;70.9913;100+;345;132;477;72.327;271;131;402;67.4129;216;68;284;76.0563;100+;8.6434;6.792335;10.696473;14.177655;4.125529;10.541984;12.61175;14.796984;7.881152;9.703728;14.672411
GLOB_0503;GLOBAL;487;199;686;70.9913;100+;347;126;473;73.3615;271;129;400;67.75;216;70;286;75.5245;100+;7.7745;6.108026;12.349233;13.782754;5.448406;3.42427;14.694742;13.279498;28.841629;3.693443;4.377998
GLOB_0929;GLOBAL;487;199;686;70.9913;100+;346;131;477;72.5367;271;125;396;68.4343;216;74;290;74.4828;100+;6.0485;7.373797;10.681629;3.736196;6.209435;21.399359;17.879592;11.172899;13.454674;4.560905;9.531515
LOC_1072;LOCAL;509;208;717;70.9902;100+;361;138;499;72.3447;284;134;418;67.9426;225;74;299;75.2508;100+;7.3082;5.41276;12.621441;8.272453;11.116775;9.727226;15.471917;13.034794;11.633026;7.273779;11.435829
LOC_2800;LOCAL;509;208;717;70.9902;100+;365;143;508;71.8504;281;133;414;67.8744;228;75;303;75.2475;100+;7.3731;7.173755;7.790394;15.063757;10.214879;12.425739;14.012307;12.1614;5.657749;12.517276;8.982744
LOC_2843;LOCAL;531;217;748;70.9893;100+;378;147;525;72.0;297;142;439;67.6538;234;75;309;75.7282;100+;8.0744;6.368467;13.108891;17.48515;7.97338;11.294888;15.192879;10.537322;8.153271;5.544845;10.340907
GLOB_1860;GLOBAL;531;217;748;70.9893;100+;380;140;520;73.0769;299;135;434;68.894;232;82;314;73.8854;100+;4.9914;4.184033;11.844728;3.964324;7.969693;20.830177;16.826688;12.438469;5.811208;10.224033;11.906645
LOC_1760;LOCAL;460;188;648;70.9877;100+;331;127;458;72.2707;258;126;384;67.1875;202;62;264;76.5152;100+;9.3277;7.289624;8.283007;13.35134;6.444839;8.854134;13.742126;17.282149;10.23848;4.226783;16.287519
GLOB_0631;GLOBAL;460;188;648;70.9877;100+;327;125;452;72.3451;254;124;378;67.1958;206;64;270;76.2963;100+;9.1005;9.47505;12.491783;21.171116;4.460035;7.616901;11.500819;4.002002;24.468167;0.660599;10.153528
GLOB_0260;GLOBAL;482;197;679;70.9867;100+;352;140;492;71.5447;267;126;393;67.9389;215;71;286;75.1748;100+;7.2359;6.041126;8.088461;8.890451;14.090063;7.825706;11.053668;20.179085;4.345519;8.055413;17.430509
LOC_0851;LOCAL;504;206;710;70.9859;100+;366;141;507;72.1893;275;133;408;67.402;229;73;302;75.8278;100+;8.4258;6.293392;8.07465;20.406391;10.116546;8.346845;10.071838;13.342871;11.85307;5.351653;12.142744
LOC_1141;LOCAL;504;206;710;70.9859;100+;355;137;492;72.1545;281;131;412;68.2039;223;75;298;74.8322;100+;6.6283;6.363951;12.744624;7.886149;9.453254;12.032066;12.4644;16.070124;12.77915;7.439192;8.767089
LOC_1942;LOCAL;504;206;710;70.9859;100+;355;138;493;72.0081;280;134;414;67.6329;224;72;296;75.6757;100+;8.0428;4.559326;10.190005;11.238073;7.387857;12.385076;14.718288;10.351989;11.049532;10.204945;13.914909
LOC_2301;LOCAL;504;206;710;70.9859;100+;355;137;492;72.1545;285;134;419;68.0191;219;72;291;75.2577;100+;7.2386;5.083506;14.427597;10.043519;7.612753;9.827659;11.427443;14.756274;9.992004;7.281711;15.547533
LOC_2840;LOCAL;504;206;710;70.9859;100+;357;136;493;72.4138;277;136;413;67.0702;227;70;297;76.431;100+;9.3608;8.65295;14.982131;17.53915;7.041178;5.813133;14.249477;12.418973;6.627682;11.326858;7.348467
GLOB_1366;GLOBAL;504;206;710;70.9859;100+;355;133;488;72.7459;279;132;411;67.8832;225;74;299;75.2508;100+;7.3676;4.318176;4.010994;12.289107;5.680569;10.601102;17.789447;14.637272;11.927395;18.358518;6.38742
LOC_1754;LOCAL;526;215;741;70.9852;100+;370;141;511;72.407;296;141;437;67.7346;230;74;304;75.6579;100+;7.9233;6.45331;15.626468;13.860843;7.902686;11.431786;10.263285;12.489763;11.117244;6.744005;10.11061
LOC_2209;LOCAL;526;215;741;70.9852;100+;370;142;512;72.2656;293;140;433;67.6674;233;75;308;75.6494;100+;7.982;5.739084;13.828032;16.750231;7.232272;11.248223;10.087478;10.771164;10.996927;6.019343;13.327247
GLOB_0874;GLOBAL;526;215;741;70.9852;100+;372;141;513;72.5146;297;138;435;68.2759;229;77;306;74.8366;100+;6.5607;5.968894;21.070716;5.936467;7.466245;18.245908;3.324001;11.838224;3.162143;12.996428;15.990974
GLOB_1217;GLOBAL;526;215;741;70.9852;100+;376;142;518;72.5869;296;136;432;68.5185;230;79;309;74.4337;100+;5.9152;3.304505;12.292355;5.398339;17.609741;7.548177;8.118434;6.596153;16.61024;16.171106;12.350951
GLOB_1830;GLOBAL;526;215;741;70.9852;100+;380;144;524;72.5191;297;138;435;68.2759;229;77;306;74.8366;100+;6.5607;3.709227;5.924634;13.450153;7.476226;15.29253;30.150181;1.972174;4.219437;8.79657;15.008868
LOC_0402;LOCAL;548;224;772;70.9845;100+;388;145;533;72.7955;306;146;452;67.6991;242;78;320;75.625;100+;7.9259;4.283601;15.322392;13.595082;11.142083;8.656278;12.244382;9.588391;9.161689;11.190448;10.815656
GLOB_1181;GLOBAL;455;186;641;70.9828;100+;324;125;449;72.1604;256;121;377;67.9045;199;65;264;75.3788;100+;7.4743;8.992784;8.324435;11.626428;4.579605;9.296432;19.931044;16.941821;5.251477;10.529327;10.526647
LOC_0304;LOCAL;477;195;672;70.9821;100+;338;130;468;72.2222;268;129;397;67.5063;209;66;275;76.0;100+;8.4937;6.650158;9.972724;11.313193;8.243815;10.00902;12.768958;13.908888;12.584008;6.611183;13.938054
LOC_1090;LOCAL;477;195;672;70.9821;100+;340;133;473;71.8816;266;129;395;67.3418;211;66;277;76.1733;100+;8.8315;6.704331;9.466167;15.048854;6.525023;10.287813;11.672437;11.138058;11.635359;6.756273;16.765686
LOC_1683;LOCAL;477;195;672;70.9821;100+;335;128;463;72.3542;268;127;395;67.8481;209;68;277;75.4513;100+;7.6032;7.556762;15.8943;10.373559;7.343563;11.560755;12.659965;7.642324;9.864788;6.723843;16.380143
LOC_0420;LOCAL;499;204;703;70.9815;100+;343;132;475;72.2105;279;135;414;67.3913;220;69;289;76.1246;100+;8.7333;6.1275;14.737457;13.221385;6.190463;9.673152;8.881519;7.058443;10.678033;15.938547;13.493501
LOC_1866;LOCAL;499;204;703;70.9815;100+;351;133;484;72.5207;275;132;407;67.5676;224;72;296;75.6757;100+;8.1081;7.150811;15.769331;14.169468;5.548023;6.466626;11.917005;12.394372;8.229865;12.40758;11.946919
GLOB_1463;GLOBAL;499;204;703;70.9815;100+;347;131;478;72.5941;278;134;412;67.4757;221;70;291;75.945;100+;8.4693;4.314929;9.256678;10.818947;2.061326;14.464939;16.740424;6.18032;17.923696;13.528006;10.710736
LOC_0443;LOCAL;521;213;734;70.9809;100+;368;141;509;72.2986;293;139;432;67.8241;228;74;302;75.4967;100+;7.6726;5.232525;12.320569;13.34997;7.458287;9.797266;10.292702;15.952636;10.514277;9.156793;11.924974
LOC_1675;LOCAL;521;213;734;70.9809;100+;368;144;512;71.875;288;137;425;67.7647;233;76;309;75.4045;100+;7.6398;5.976405;10.224911;18.796398;9.905308;11.948376;10.697354;8.009641;10.295729;8.702114;11.443764
LOC_2640;LOCAL;521;213;734;70.9809;100+;368;140;508;72.4409;291;138;429;67.8322;230;75;305;75.4098;100+;7.5776;6.532687;13.870579;14.531106;7.846636;8.732859;14.336426;14.887301;11.741097;7.988505;5.532804
LOC_0362;LOCAL;543;222;765;70.9804;100+;384;148;532;72.1805;304;145;449;67.706;239;77;316;75.6329;100+;7.9269;4.804459;15.453826;14.431256;10.314719;10.924859;12.100948;7.976909;7.69545;9.000672;13.296903
LOC_1194;LOCAL;543;222;765;70.9804;100+;384;145;529;72.5898;302;147;449;67.2606;241;75;316;76.2658;100+;9.0052;5.815787;18.016424;12.737745;8.436193;11.611769;8.839185;11.089779;9.51523;9.992897;9.944991
LOC_2998;LOCAL;543;222;765;70.9804;100+;383;142;525;72.9524;301;146;447;67.3378;242;76;318;76.1006;100+;8.7628;5.830017;17.629655;13.646861;8.687437;10.890271;13.038745;7.797316;8.726017;12.357172;7.396509
GLOB_1621;GLOBAL;428;175;603;70.9784;100+;313;121;434;72.1198;245;114;359;68.2451;183;61;244;75.0;100+;6.7549;8.730166;3.625295;8.531699;6.750382;3.476438;31.664406;8.990308;2.18391;17.517365;14.530032
