Metric;Month;AltaOK;AltaKO;AltaKOShare;MediaOK;MediaKO;MediaOKPrecision;Occurrences
attack_max_le_13__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
attack_max_le_13__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
attack_max_le_13__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
attack_max_le_13__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_max_le_13__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_max_le_13__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_max_le_13__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_max_le_13__AND__venue_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_max_le_13__AND__venue_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_max_le_13__AND__venue_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_max_le_13__AND__venue_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_max_le_13__AND__venue_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_max_le_4;2026-07;0;0;0.0;0;0;0.0;58
attack_max_le_4;2026-08;0;0;0.0;3;3;0.5;103
attack_max_le_4;2026-09;0;0;0.0;2;2;0.5;26
attack_max_le_6;2026-07;0;0;0.0;3;1;0.75;98
attack_max_le_6;2026-08;0;0;0.0;35;23;0.603448275862069;376
attack_max_le_6;2026-09;0;0;0.0;11;6;0.6470588235294118;106
attack_max_le_8;2026-07;0;0;0.0;21;16;0.5675675675675675;205
attack_max_le_8;2026-08;2;2;0.5;110;83;0.5699481865284974;796
attack_max_le_8;2026-09;1;0;0.0;23;17;0.575;225
attack_min_ge_10;2026-07;104;63;0.3772455089820359;50;20;0.7142857142857143;368
attack_min_ge_10;2026-08;327;104;0.24129930394431554;160;97;0.622568093385214;962
attack_min_ge_10;2026-09;38;20;0.3448275862068966;27;17;0.6136363636363636;186
attack_min_ge_11;2026-07;73;45;0.3813559322033898;19;9;0.6785714285714286;226
attack_min_ge_11;2026-08;223;75;0.2516778523489933;87;59;0.5958904109589042;669
attack_min_ge_11;2026-09;28;13;0.3170731707317073;14;8;0.6363636363636364;121
attack_min_ge_12;2026-07;48;28;0.3684210526315789;10;4;0.7142857142857143;139
attack_min_ge_12;2026-08;152;44;0.22448979591836735;39;27;0.5909090909090909;369
attack_min_ge_12;2026-09;19;9;0.32142857142857145;5;4;0.5555555555555556;69
attack_min_ge_13;2026-07;29;15;0.3409090909090909;5;1;0.8333333333333334;85
attack_min_ge_13;2026-08;89;26;0.22608695652173913;31;19;0.62;271
attack_min_ge_13;2026-09;14;6;0.3;5;2;0.7142857142857143;53
attack_min_ge_4;2026-07;226;108;0.32335329341317365;244;142;0.6321243523316062;1265
attack_min_ge_4;2026-08;699;209;0.2301762114537445;1052;628;0.6261904761904762;4123
attack_min_ge_4;2026-09;94;48;0.3380281690140845;186;135;0.5794392523364486;1007
attack_min_ge_6;2026-07;212;104;0.3291139240506329;193;106;0.6454849498327759;996
attack_min_ge_6;2026-08;650;199;0.23439340400471143;760;456;0.625;2956
attack_min_ge_6;2026-09;83;43;0.3412698412698413;145;97;0.5991735537190083;703
attack_min_ge_8;2026-07;176;87;0.33079847908745247;118;54;0.686046511627907;687
attack_min_ge_8;2026-08;543;170;0.23842917251051893;442;267;0.6234132581100141;1977
attack_min_ge_8;2026-09;67;36;0.34951456310679613;82;48;0.6307692307692307;426
attack_min_le_10;2026-07;131;47;0.2640449438202247;207;124;0.6253776435045317;1046
attack_min_le_10;2026-08;389;105;0.2125506072874494;1008;607;0.6241486068111455;4001
attack_min_le_10;2026-09;59;28;0.3218390804597701;188;138;0.5766871165644172;1048
attack_min_le_11;2026-07;159;64;0.28699551569506726;236;135;0.6361185983827493;1181
attack_min_le_11;2026-08;491;134;0.2144;1081;644;0.6266666666666667;4291
attack_min_le_11;2026-09;69;35;0.33653846153846156;201;147;0.5775862068965517;1113
attack_min_le_12;2026-07;184;81;0.30566037735849055;245;140;0.6363636363636364;1268
attack_min_le_12;2026-08;562;165;0.22696011004126548;1129;676;0.6254847645429363;4591
attack_min_le_12;2026-09;78;39;0.3333333333333333;210;151;0.5817174515235457;1165
attack_min_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__away_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__away_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__away_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__away_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__away_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__away_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__defense_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__defense_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_gap_le_8;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1393
attack_min_le_13__AND__defense_gap_le_8;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4892
attack_min_le_13__AND__defense_gap_le_8;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1210
attack_min_le_13__AND__defense_gap_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1396
attack_min_le_13__AND__defense_gap_le_9;2026-08;714;209;0.22643553629469124;1165;699;0.625;4930
attack_min_le_13__AND__defense_gap_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1221
attack_min_le_13__AND__defense_max_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1352
attack_min_le_13__AND__defense_max_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4929
attack_min_le_13__AND__defense_max_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1225
attack_min_le_13__AND__defense_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__defense_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__defense_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__defense_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__defense_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_min_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__defense_min_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__defense_min_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_min_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__defense_min_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__defense_min_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__defense_sum_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1353
attack_min_le_13__AND__defense_sum_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4931
attack_min_le_13__AND__defense_sum_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1226
attack_min_le_13__AND__defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1346
attack_min_le_13__AND__defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4891
attack_min_le_13__AND__defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1211
attack_min_le_13__AND__home_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__home_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__home_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__home_defense_weakness_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__home_defense_weakness_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__home_defense_weakness_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__home_defense_weakness_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__home_defense_weakness_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__home_defense_weakness_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__home_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__home_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__home_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1379
attack_min_le_13__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4854
attack_min_le_13__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1216
attack_min_le_13__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
attack_min_le_13__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
attack_min_le_13__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
attack_min_le_13__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
attack_min_le_13__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
attack_min_le_13__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
attack_min_le_13__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
attack_min_le_13__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
attack_min_le_13__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
attack_min_le_13__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
attack_min_le_13__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
attack_min_le_13__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
attack_min_le_13__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
attack_min_le_13__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
attack_min_le_13__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
attack_min_le_13__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__venue_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__venue_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_13__AND__venue_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
attack_min_le_13__AND__venue_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
attack_min_le_13__AND__venue_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
attack_min_le_4;2026-07;6;1;0.14285714285714285;11;2;0.8461538461538461;142
attack_min_le_4;2026-08;15;0;0.0;116;75;0.6073298429319371;837
attack_min_le_4;2026-09;3;0;0.0;29;20;0.5918367346938775;227
attack_min_le_6;2026-07;20;5;0.2;62;38;0.62;411
attack_min_le_6;2026-08;64;10;0.13513513513513514;408;247;0.6229007633587786;2004
attack_min_le_6;2026-09;14;5;0.2631578947368421;70;58;0.546875;531
attack_min_le_8;2026-07;56;22;0.28205128205128205;137;90;0.6035242290748899;720
attack_min_le_8;2026-08;171;39;0.18571428571428572;726;436;0.6247848537005164;2983
attack_min_le_8;2026-09;30;12;0.2857142857142857;133;107;0.5541666666666667;808
attack_sum_ge_10;2026-07;232;109;0.3196480938416422;254;144;0.6381909547738693;1324
attack_sum_ge_10;2026-08;714;209;0.22643553629469124;1136;688;0.6228070175438597;4609
attack_sum_ge_10;2026-09;97;48;0.3310344827586207;207;151;0.5782122905027933;1131
attack_sum_ge_11;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1304
attack_sum_ge_11;2026-08;714;209;0.22643553629469124;1131;679;0.6248618784530386;4532
attack_sum_ge_11;2026-09;97;48;0.3310344827586207;203;150;0.5750708215297451;1107
attack_sum_ge_12;2026-07;231;109;0.3205882352941177;248;140;0.6391752577319587;1262
attack_sum_ge_12;2026-08;713;209;0.22668112798264642;1090;657;0.6239267315397825;4277
attack_sum_ge_12;2026-09;97;48;0.3310344827586207;196;144;0.5764705882352941;1045
attack_sum_ge_13;2026-07;231;109;0.3205882352941177;244;134;0.6455026455026455;1224
attack_sum_ge_13;2026-08;713;209;0.22668112798264642;1077;646;0.6250725478816018;4202
attack_sum_ge_13;2026-09;97;48;0.3310344827586207;193;141;0.5778443113772455;1014
attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1350
attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4905
attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
attack_sum_ge_4__AND__defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
attack_sum_ge_4__AND__defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;702;0.6241970021413277;4848
attack_sum_ge_4__AND__defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1207
attack_sum_ge_4__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1323
attack_sum_ge_4__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;694;0.6256742179072277;4799
attack_sum_ge_4__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1204
attack_sum_ge_4__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1321
attack_sum_ge_4__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;694;0.6256742179072277;4792
attack_sum_ge_4__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1200
attack_sum_ge_4__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1336
attack_sum_ge_4__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4852
attack_sum_ge_4__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1195
attack_sum_ge_4__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1336
attack_sum_ge_4__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;700;0.6242619431025228;4725
attack_sum_ge_4__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1197
attack_sum_ge_4__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1341
attack_sum_ge_4__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4873
attack_sum_ge_4__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1213
attack_sum_ge_4__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1338
attack_sum_ge_4__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4828
attack_sum_ge_4__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1194
attack_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
attack_sum_ge_6;2026-08;714;209;0.22643553629469124;1163;701;0.6239270386266095;4827
attack_sum_ge_6;2026-09;97;48;0.3310344827586207;212;154;0.5792349726775956;1207
attack_sum_ge_8;2026-07;232;109;0.3196480938416422;254;144;0.6381909547738693;1340
attack_sum_ge_8;2026-08;714;209;0.22643553629469124;1162;698;0.624731182795699;4775
attack_sum_ge_8;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1190
attack_sum_le_10;2026-07;0;0;0.0;1;0;1.0;83
attack_sum_le_10;2026-08;0;0;0.0;32;15;0.6808510638297872;351
attack_sum_le_10;2026-09;0;0;0.0;8;4;0.6666666666666666;103
attack_sum_le_11;2026-07;0;0;0.0;1;1;0.5;103
attack_sum_le_11;2026-08;0;0;0.0;37;24;0.6065573770491803;428
attack_sum_le_11;2026-09;0;0;0.0;12;5;0.7058823529411765;127
attack_sum_le_12;2026-07;1;0;0.0;8;4;0.6666666666666666;146
attack_sum_le_12;2026-08;1;0;0.0;78;46;0.6290322580645161;683
attack_sum_le_12;2026-09;0;0;0.0;19;11;0.6333333333333333;190
attack_sum_le_13;2026-07;1;0;0.0;11;10;0.5238095238095238;194
attack_sum_le_13;2026-08;1;0;0.0;100;60;0.625;822
attack_sum_le_13;2026-09;0;0;0.0;22;14;0.6111111111111112;235
attack_sum_le_4;2026-07;0;0;0.0;0;0;0.0;57
attack_sum_le_4;2026-08;0;0;0.0;0;1;0.0;55
attack_sum_le_4;2026-09;0;0;0.0;0;0;0.0;12
attack_sum_le_6;2026-07;0;0;0.0;0;0;0.0;65
attack_sum_le_6;2026-08;0;0;0.0;5;2;0.7142857142857143;133
attack_sum_le_6;2026-09;0;0;0.0;3;1;0.75;27
attack_sum_le_8;2026-07;0;0;0.0;1;0;1.0;67
attack_sum_le_8;2026-08;0;0;0.0;6;5;0.5454545454545454;185
attack_sum_le_8;2026-09;0;0;0.0;4;2;0.6666666666666666;44
away_attack_ge_10;2026-07;158;83;0.34439834024896265;112;59;0.6549707602339181;645
away_attack_ge_10;2026-08;483;153;0.24056603773584906;459;268;0.6313617606602476;2021
away_attack_ge_10;2026-09;59;35;0.3723404255319149;91;69;0.56875;499
away_attack_ge_11;2026-07;131;76;0.3671497584541063;81;43;0.6532258064516129;504
away_attack_ge_11;2026-08;394;126;0.2423076923076923;365;202;0.6437389770723104;1660
away_attack_ge_11;2026-09;52;28;0.35;68;55;0.5528455284552846;407
away_attack_ge_12;2026-07;104;58;0.35802469135802467;47;30;0.6103896103896104;356
away_attack_ge_12;2026-08;312;104;0.25;231;123;0.652542372881356;1135
away_attack_ge_12;2026-09;40;23;0.36507936507936506;43;34;0.5584415584415584;291
away_attack_ge_13;2026-07;73;46;0.3865546218487395;38;17;0.6909090909090909;271
away_attack_ge_13;2026-08;248;74;0.22981366459627328;186;100;0.6503496503496503;960
away_attack_ge_13;2026-09;30;21;0.4117647058823529;39;25;0.609375;253
away_attack_ge_4;2026-07;227;109;0.3244047619047619;252;144;0.6363636363636364;1308
away_attack_ge_4;2026-08;702;209;0.22941822173435786;1099;670;0.6212549462973431;4500
away_attack_ge_4;2026-09;95;48;0.3356643356643357;203;148;0.5783475783475783;1117
away_attack_ge_6;2026-07;218;107;0.3292307692307692;223;130;0.6317280453257791;1148
